LABEL,TEXT
0,"Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! GOOD LUCK!!!"
0,"Aight, I'll ask a few of my roommates"
0,Love you sushma..love u lot..
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
0,Can you talk with me..
0,Happy birthday... May ur wishes come true and stay blessed...
0,Oops i thk i dun haf enuff... I go check then tell ü..
0,Also hi wesley how've you been
0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?
0,I doubt you could handle 5 times per night in any case...
0,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
0,Yes... I trust u to buy new stuff ASAP so I can try it out
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
0,Umma. Did she say anything
0,Come to my home for one last time i wont do anything. Trust me.
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
0,"This is one of the days you have a billion classes, right?"
0,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?"
0,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!
0,So how's the weather over there?
0,I am in office:)whats the matter..msg me now.i will call you at break:).
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
0,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
0,Yes da. Any plm at ur office
0,Okay but i thought you were the expert
0,Sure! I am driving but will reach my destination soon.
2,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077..zed POBox 36504 W45WQ norm150p/tone 16+
0,So how many days since then?
0,No no. I will check all rooms befor activities�that�s required�
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
0,Hope you are not scared!
0,"Say this slowly.? GOD,I LOVE YOU, I NEED YOU."
0,Dear where you will be when i reach there
0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
0,I fetch yun or u fetch?
0,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
0,Then we gotta do it after that
0,So why didnt you holla?
0,Yeah right! I'll bring my tape measure fri!
0,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
1,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462
0,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
0,"It‘s £6 to get in, is that ok?"
2,"	Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
0,Ü thk of wat to eat tonight.
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
0,Thats cool. i am a gentleman and will treat you with dignity and respect.
2,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
0,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
0,You made my day. Do have a great day too.
0,Nope. I just forgot. Will show next week
0,"By the way, 'rencontre' is to meet again. Mountains dont...."
0,Its like that hotel dusk game i think. You solve puzzles in a area thing
0,Just seeing your missed call my dear brother. Do have a gr8 day.
0,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
0,You said to me before i went back to bed that you can't sleep for anything.
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,What is the plural of the noun research?
0,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
0,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
0,U coming 2 pick me?
0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
0,Dude im no longer a pisces. Im an aquarius now.
0,Am I the only one who doesn't stalk profiles?
0,Just wait till end of march when el nino gets himself. Oh.
0,Really good:)dhanush rocks once again:)
0,Oh ho. Is this the first time u use these type of words? But its not appreciated�
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
0,That is wondar full flim.
0,Nope watching tv at home... Not going out. V bored...
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
0,Many times we lose our best ones bcoz we are
0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
0,"Its ok, if anybody asks abt me, u tel them..:-P"
0,Hey mr whats the name of that bill brison book the one about language and words
0,I dunno they close oredi not... Ü v ma fan...
0,I wnt to buy a car urgently..
0,Shall i come to pick that?
0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
0,Are you available for soiree on June 3rd?
0,Am surfing online store. For offers do you want to buy any thing.
2,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
0,Cuz ibored. And don wanna study
0,The hair cream has not been shipped.
0,Did you get any gift? This year i didnt get anything. So bad
0,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
0,"Doing nothing, then u not having dinner w us?"
0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
0,One small prestige problem now.
0,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
0,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
0,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
0,Meet after lunch la...
1,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
0,Probably a couple hours tops
0,Hope you are having a great day.
2,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
0,So I pay first lar... Then when is da stock comin...
2,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
1,"Loan for any amount £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,Did u download the fring app?
0,What happen to her tell the truth
0,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us"
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com
0,I've been searching for the right words to thank you for this brother. I promise i wont take your help for granted and will fulfill my promise. You have been helping at all times.
0,And do you have any one that can teach me how to ship cars.
1,"	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs app"
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
0,Am in film ill call you later.
2,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062."
0,"How about clothes, jewelry, and trips?"
0,Talk to g and x about that
0,"Gosh that , what a pain. Spose I better come then."
0,Oh god i am happy to see your message after 3 days
0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
2,This message is brought to you by GMW Ltd. and is not connected to the
0,Many more happy returns of the day. I wish you happy birthday.
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
0,"Sorry, went to bed early, nightnight"
0,Yes but I don't care cause I know its there!
0,Huh means computational science... Y they like dat one push here n there...
0,You do your studies alone without anyones help. If you cant no need to study.
0,Then ur sis how?
0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. "
0,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
0,Hui xin is in da lib.
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
0,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
0,Have you finished work yet? :)
1,"Your iPhone ID is due to expire today, Please tap https://is.gd/AppVerify to update and prevent loss of services and Apps."
0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
0,Wat makes some people dearer is not about de happiness dat u feel when u meet them but about d pain u feel when u miss dem!!!
0,Think + da. You wil do.
0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
0,"Damn, can you make it tonight or do you want to just wait til tomorrow"
0,X2  &lt;#&gt; . Are you going to get that
0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY."
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
0,As per your request 'Maangalyam (Thirupathe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,R ü comin back for dinner?
0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; "
2,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry  call 08452810073
0,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?
0,Good Morning my Dear........... Have a great &amp; successful day.
0,"We're all getting worried over here, derek and taylor have already assumed the worst"
0,I went to project centre
0,Pls speak to that customer machan.
0,Oh yeah clearly it's my fault
0,Sure but since my parents will be working on Tuesday I don't really need a cover story
0,"Sorry, I'll call later�hope u understand.."
2,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com
0,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
0,I am not sure about breakfast menu. . . I know only about noon menu
0,Why she wants to talk to me
0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
1,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382
0,Ok. Very good. Its all about making that money.
2,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
1,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8536074310 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.
0,Wewa is 130. Iriver 255. All 128 mb.
0,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
0,U having lunch alone? I now so bored...
0,DO U WANT 2 MEET UP 2MORRO
0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
0,Yar else i'll thk of all sorts of funny things.
0,Surly ill give it to you:-) while coming to review.
2,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
0,Nope i waiting in sch 4 daddy...
2,Hey I am really want to chat  text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
0,"Didn't try, g and I decided not to head out"
0,Pls she needs to dat slowly or she will vomit more.
0,Where are you ? You said you would be here when I woke ... :-(
0,What time you coming down later?
0,Then get some cash together and I'll text jason
0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
0,"Hi this is yijue, can i meet u at 11 tmr?"
2,subscribe to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
2,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
0,Ok. No wahala. Just remember that a friend in need ...
2,"MAAC(leader in 3d animation, vfx, multimedia, gaming)announces free seminar NEXT IN BOLLYWOOD, on 28MAY by industry professionals.Call now 9239285278 for passes."
0,Then u drive lor.
0,Ok�tell me later�
0,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx
0,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
2,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
0,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
0,Quite lor. But dun tell him wait he get complacent...
0,I just really need shit before tomorrow and I know you won't be awake before like 6
2,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
0,Was the farm open?
1,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
2,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
0,Good evening! this is roger. How are you?
0,I will come to ur home now
2,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
0,Carry on not disturbing both of you
0,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
0,Sac will score big hundred.he is set batsman:-)
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
1,You have exited the specified 1 mile radius on three separate occasions today. A penalty notice has been issued to your address held on the electoral roll. More info & appeals can be filed at gov.uk/cvpenalty Stay at home. Protect the NHS. Save lives.
0,Carlos'll be here in a minute if you still need to buy
0,No..its ful of song lyrics..
1,"WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now"
0,Do you work all this week ?
0,Please tell me you have some of that special stock you were talking about
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
0,Gam gone after outstanding innings.
0,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
0,Hey what happen de. Are you alright.
0,Dear how you. Are you ok?
0,Lol yeah at this point I guess not
0,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
2,"Residential plot allotment in New Moradabad Nearby Holiday Regency 5* Hotal, plots size 90,112,162,200,300,351,400sq.mtr, rate 5000@sq.mtr call on 9540953304"
0,I send the print  outs da.
0,Oh yeah I forgot. U can only take 2 out shopping at once.
0,I'm fine. Hope you are good. Do take care.
0,Doing my masters. When will you buy a bb cos i have for sale and how's bf
0,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
0,Hey come online! Use msn... We are all there
0,Was doing my test earlier. I appreciate you. Will call you tomorrow.
2,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,ok. I am a gentleman and will treat you with dignity and respect.
0,I dont thnk its a wrong discussion...
0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
0,"I sent you the prices and do you mean the  &lt;#&gt; g,"
0,Oh yeah! And my diet just flew out the window
0,I love working from home :)
0,"I can't right this second, gotta hit people up first"
0,Gettin rdy to ship comp
0,Just now saw your message.it k da:)
0,Ok then i come n pick u at engin?
0,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
0,Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
0,"Me also da, i feel yesterday night  wait til 2day night dear."
0,How many times i told in the stage all use to laugh. You not listen aha.
0,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
0,Hope you are having a good week. Just checking in
0,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
0,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch
0,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free
1,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
1,"Nationwide has noticed your debit card was recently used on 25-10-2015 13.04.43, at APPLE ONLINE STORE for 1976.00 GBP. If not you please urgently call fraud preventaion on 03303800232 or intl +443303800231. Do not reply by SMS http://www.Nationwide.co.uk/"
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 .  Help08718728876"
1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
0,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
0,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
0,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
2,"One call can change your life.Weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.CALL-9871993238,9871965149"
0,Thanks love. But am i doing torch or bold.
0,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?
0,Hi dis is yijue i would be happy to work wif ü all for gek1510...
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,children were there with her�."
0,Cos i want it to be your thing
0,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng"
0,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
0,You will be in the place of that man�U hv to perform..
0,Ok no prob... I'll come after lunch then...
1,We owe you for the last tax year. Please follow our secure link http:Ow.ly/ozvo308t.Jxz for more information.
0,In that case I guess I'll see you at campus lodge
0,I want to sent  30 mesages today. Sorry
0,Lol great now im getting hungry.
0,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like"
1,"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 8927307655"
0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
0,"That means you got an A in epi, she.s fine. She.s here now."
0,That's y u haf 2 keep me busy...
0,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
0,Are you still playing with gaut0?
0,When i have stuff to sell i.ll tell you
0,"ow u dey.i paid 60,400thousad.i told  u would call . "
0,Tell rob to mack his gf in the theater
2,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
0,Yup ok...
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
0,Mm not entirely sure i understood that text but hey. Ho. Which weekend?
0,Thts god's gift for birds as humans hav some natural gift frm god..
0,Are you plans with your family set in stone ?
0,"K, if u bored up just come to my home.."
0,No..but heard abt tat..
2,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk
0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,Oh ok.. Wat's ur email?
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
1,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm"
0,When did you get to the library
0,Well its not like you actually called someone a punto. That woulda been worse.
1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
0,Erutupalam thandiyachu
1,"Please call our customer service representative on 7044518857 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000. FL1PKART TEAM"
0,Wat time u finish ur lect today?
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
0,Ok�great�.
0,Call me when u're done...
0,Well. Im computerless. Time to make some oreo truffles
0,Still in the area of the restaurant. Ill try to come back soon
0,What you thinked about me. First time you saw me in class.
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow for sure..
0,I dont know exactly could you ask chechi.
0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
0,Where's my boytoy? I miss you ... What happened?
1,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16
0,I am joining today formally.Pls keep praying.will talk later.
0,Cheers for the card ... Is it that time of year already?
0,If he wll start searching he will get job in few days.
0,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
2,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW!
0,So i asked how's anthony. Dad. And your bf
0,Merry christmas to u too annie!
0,"Aight, I'll hit you up when I get some cash"
0,"Come to me right now, Ahmad"
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
0,I can take you at like noon
0,"Cool, I'll text you in a few"
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
0,"Not yet chikku..going to room nw, i'm in bus.."
0,"No, I was trying it all weekend ;V"
0,"Sorry, I'll call later..I have some urgent work.."
0,Great. So should i send you my account number.
1,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 8536074310 immediately to verify"
2,ONLY FOR GIRLS BBA/MBA/EXECUTIVE MBA/B.SC.IT/BIO TECH/B.TECH FLEXIBLE TIMINGS GOVT.RECOGNIZED(www.bsaitm.in) JOIN BSAITM VIKASPURI 9873000679/9650354070
0,"34000 of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
2,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
0,Me too baby! I promise to treat you well! I bet you will take good care of me...
0,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?"
0,"I will call you later, I don't have network. "
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0," The problem I have felt is you have the time to do it, but you choose not to."
0,Bbq this sat at mine from 6ish. Ur welcome 2 come
0,"Yeah I should be able to, I'll text you when I'm ready to meet up"
0,"Aight no rush, I'll ask jay"
2,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,No. Did you multimedia message them or e-mail?
0,How come guoyang go n tell her? Then u told her?
0,Well there's still a bit left if you guys want to tonight
0,Will ü b going to esplanade fr home?
0,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD"
0,Wat time ü finish?
0,Am in gobi arts college
0,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
2,Need to clear doubts before exams? Experienced tutors help is just a click away- Free helpdesk round the clock. Just logon to eAgetutor.com or call 011-46592191
0,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
0,I will come tomorrow di
0,What u talking bout early morning? It's almost noon where your at!
0,Then wat r u doing now? Busy wif work?
0,Hai priya are you right. What doctor said pa. Where are you.
1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
